course_code,course_name,credits,day,start_time,end_time,room,lecturer,exam_date,exam_session
ECO3301,ECONOMICS OF MONEY AND BANKING,3,TU,9:30,11:20,ECB2 203,ASST.PROF.JINTANA,22-10-25,A
ECO3302,MONETARY ECONOMICS 1,3,TU,13:30,15:20,ECB2 305,,,
ECO3306,FINANCIAL MARKET AND SECURITIES,3,W,9:30,11:20,ECB2 402,ASST.PROF.AKKANEE,,
ECO3320,"(ECO3301,EC331) ECONOMICS OF MONEY AND",3,TU,9:30,11:20,ECB2 203,ASST.PROF.JINTANA,22-10-25,A
ECO3321,"(ECO3302,EC332)MONETARY THEORY",3,TU,13:30,15:20,ECB2 305,,,
ECO3322,(ECO4302EC432)MONETARY POLICY,3,W,13:30,15:20,ECB2 305,,,
ECO3323,ENTERPRISE RISK MANAGEMENT,3,W,9:30,11:20,ECB2 302,,,
ECO3401,PUBLIC FINANCE,3,W,9:30,11:20,ECB2 203,ASSOC.PROF.BOONTHAM,,
ECO3402,PRINCIPLES OF TAXATION,3,TH,11:30,13:20,ECB2 302,,,
ECO3420,PUBLIC FINANCE FOR ECONOMIC DEVELOPMENT,3,F,9:30,11:20,ECB2 302,,22-10-25,B
ECO3421,"(ECO3401,EC341) PUBLIC ECONOMICS",3,W,9:30,11:20,ECB2 203,ASSOC.PROF.BOONTHAM,,
ECO3422,"(ECO3602,EC362) THEORIES OF DEVELOPMENT",3,TU,13:30,15:20,ECB2 401,ASST.PROF.AKKANEE,,
ECO3501,INTERNATIONAL ECONOMICS,3,W,9:30,11:20,ECB2 401,DR.APIVEE,29-10-25,B
ECO3503,INTERNATIONAL MONETARY THEORIES,3,M,9:30,11:20,ECB2 301,DR.APIVEE,,
ECO3520,"(ECO3501,EC351) INTRODUCTION TO",3,W,9:30,11:20,ECB2 401,DR.APIVEE,29-10-25,B
ECO3521,"(ECO4503,EC453) INTERNATIONAL TRADE THEORY",3,W,9:30,11:20,ECB2 303,,19-10-25,A
ECO3522,"(ECO3503,ECO3508,EC353,EC358) INTERNATIONAL",3,M,9:30,11:20,ECB2 301,DR.APIVEE,,
ECO3602,PRINCIPLES OF ECONOMIC DEVELOPMENT,3,TU,13:30,15:20,ECB2 401,ASST.PROF.AKKANEE,,
ECO3607,DEVELOPMENT PROJECTS ANALYSIS,3,W,9:30,11:20,ECB2 305,ASST.PROF.DR.TIRNUD,,
ECO3609,ENVIRONMENT ECONOMICS,3,M,13:30,15:20,ECB2 301,DR.CHOMPUNUCH,,
ECO3620,"(ECO3801,EC381) INTRODUCTION TO",3,TH,13:30,15:20,ECB2 304,,17-10-25,B
ECO3621,"(ECO3802,EC382) AGRICULTURAL PRODUCTION",3,TH,13:30,15:20,ECB2 203,DR.CHOMPUNUCH,,
ECO3622,"(ECO3805,EC385) AGRICULTURAL MARKETING AND",3,F,9:30,11:20,ECB2 304,,,
ECO3707,ECONOMETRICS 1,3,W,13:30,15:20,ECB2 304,ASST.PROF.THANYARAT,,
ECO3801,AGRICULTURAL ECONOMICS,3,TH,13:30,15:20,ECB2 304,,17-10-25,B
ECO3802,ECONOMICS OF AGRICULTURAL,3,TH,13:30,15:20,ECB2 203,DR.CHOMPUNUCH,,
ECO3805,AGRICULTURAL MARKETING,3,F,9:30,11:20,ECB2 304,,,
ECO3806,AGRIBUSINESS ECONOMICS,3,F,13:30,15:20,ECB2 304,,,
ECO4123,GAME THEORY,3,TH,13:30,15:20,ECB2 303,,,
ECO4125,"(ECO4709,EC479) MICROECONOMETRICS",3,TU,13:30,15:20,ECB2 303,ASST.PROF.DR.KWAN,,
ECO4221,ECONOMICS OF MANAGING TECHNOLOGY,3,W,13:30,15:20,ECB2 301,,,
ECO4223,ECONOMICS OF SUPPLY CHAIN MANAGEMENT,3,TH,11:30,13:20,ECB2 305,,,
ECO4225,"(ECO3209,EC329)ECONOMICS OF INDUSTRIAL",3,TH,9:30,11:20,ECB2 301,,,
ECO4231,SELECTED TOPICS IN BUSINESS AND INDUSTRIAL,3,TH,13:30,15:20,ECB2 305,,,
ECO4302,MONETARY ECONOMICS 2,3,W,13:30,15:20,ECB2 305,,,
ECO4306,LIQUIDITY AND CREDIT ANALYSIS,3,TU,13:30,15:20,ECB2 203,ASST.PROF.JINTANA,,
ECO4321,"(ECO3306,EC336) FINANCIAL MARKET AND",3,W,9:30,11:20,ECB2 402,ASST.PROF.AKKANEE,,
ECO4322,"(ECO4306,EC436) CREDIT MANAGEMENT",3,TU,13:30,15:20,ECB2 203,ASST.PROF.JINTANA,,
ECO4326,MATHEMATICAL FINANCE,3,TU,13:30,15:20,ECB2 304,ASST.PROF.THANYARAT,,
ECO4403,FISCAL THEORY AND POLICY,3,W,13:30,15:20,ECB2 203,ASSOC.PROF.BOONTHAM,,
ECO4422,"(ECO3402,EC342)ECONOMICS OF TAXATION",3,TH,11:30,13:20,ECB2 302,,,
ECO4423,"(ECO4403,EC443)FISCAL POLICY",3,W,13:30,15:20,ECB2 203,ASSOC.PROF.BOONTHAM,,
ECO4425,"(ECO3607,EC367)DEVELOPMENT PROJECT ANALYSIS",3,W,9:30,11:20,ECB2 305,ASST.PROF.DR.TIRNUD,,
ECO4503,INTERNATIONAL TRADE,3,W,9:30,11:20,ECB2 303,,19-10-25,A
ECO4521,INTERNATIONAL FINANCIAL MANAGEMENT,3,W,11:30,13:20,ECB2 303,,,
ECO4523,ECONOMIC GLOBALIZATION,3,TU,11:30,13:20,ECB2 305,ASST.PROF.DR.TIRNUD,,
ECO4525,ECONOMIC DEVELOPMENT EVOLUTION OF,3,W,13:30,15:20,ECB2 303,ASST.PROF.DR.VANIDA,,
ECO4621,"(ECO3806,EC386)AGRIBUSINESS ECONOMICS",3,F,13:30,15:20,ECB2 304,,,
ECO4624,"(ECO4803,EC483) ECONOMICS OF FOOD AND",3,W,11:30,13:20,ECB2 401,DR.CHOMPUNUCH,,
ECO4626,"(ECO3609,EC369) ENVIRONMENTAL ECONOMIC",3,M,13:30,15:20,ECB2 301,DR.CHOMPUNUCH,,
ECO4627,SELECTED TOPICS IN AGRICULTURAL ECONOMICS 1,3,W,13:30,15:20,ECB2 401,DR.CHOMPUNUCH,,
ECO4709,APPLIED ECONOMETRIC,3,TU,13:30,15:20,ECB2 303,ASST.PROF.DR.KWAN,,
ECO4803,ECONOMICS OF THE FOOD PROBLEMS,3,W,11:30,13:20,ECB2 401,DR.CHOMPUNUCH,,
ECT1301,COMPUTER FOR INSTRUCTION,3,M,9:30,11:20,NCB 206,ASSOC.PROF.SUPANIT,20-10-25,A
ECT2001,INNOVATION AND INFORMATION TECHNOLOGY,3,TU,7:30,9:20,KLB 201,ASSOC.PROF.DR.YOTRAVEE; ASST.PROF.DR.UNCHAREE,21-10-25,A
ECT2101,THEORY AND DESIGN PRINCIPLES FOR,3,TU,11:30,13:20,NCB 208/1,ASST.PROF.DR.THANARAK,,
ECT2102,GRAPHIC MEDIA DESIGN FOR EDUCATIION,3,TU,13:30,15:20,NCB 208,,16-10-25,A
ECT2201,PHOTOGRAPHY 1,3,W,11:30,13:20,NCB 208,,26-10-25,B
ECT2202,PHOTOGRAPHY 2,3,W,13:30,15:20,NCB 208,,,
ECT2502,GAMES AND SIMULATIONAS IN EDUCATION,3,F,9:30,11:20,NCB 208,ASSOC.PROF.DR.SAYAMON,,
ECT2503,INTRUCTIONAL PACKAGE PRODUCTION,3,TU,13:30,15:20,NCB 207,,,
ECT2801,ACTIVITIES IN EDUCATION TECHNOLOGY,3,TH,9:30,11:20,NCB 209,,20-10-25,B
ECT2802,CREATIVE THINKING FOR EDUCATIONAL,3,TH,9:30,11:20,NCB 207,ASST.PROF.DR.BUSSAKORN,,
ECT2903,ETHICS AND LAWS FOR EDUCATIONAL,3,M,9:30,11:20,NCB 207,ASST.PROF.DR.BUSSAKORN,18-10-25,A
ECT3103,PRINTED MEDIA PRODUCTION FOR,3,M,9:30,11:20,NCB 209,ASSOC.PROF.DR.YOTRAVEE,,
ECT3107,COMPUTER GRAPHIC FOR EDUCATION,3,TH,9:30,11:20,NCB 208,ASSOC.PROF.DR.YOTRAVEE,18-10-25,A
ECT3108,DESIGN OF CHARACTERS AND SYMBOLS,3,F,13:30,15:20,NCB 208/1,ASSOC.PROF.DR.YOTRAVEE,,
ECT3110,ILLUSTRATIONS EDUCATIONAL MEDIA,3,F,11:30,13:20,NCB 208,ASSOC.PROF.DR.SAYAMON,,
ECT3204,STUDIO PHOTOGRAPHY,3,W,7:30,9:20,NCB 206,,,
ECT3206,ANIMATION PRODUCTION,3,TU,9:30,11:20,NCB 208/1,,,
ECT3207,ELECTRONICS SLIDE PRODUCTION,3,W,13:30,15:20,NCB 207,ASSOC.PROF.SUPANIT; ASST.PROF.DR.UNCHAREE,,
ECT3302,COMPUTERS IN EDUCATIONAL,3,F,9:30,11:20,NCB 207,ASSOC.PROF.SUPANIT,22-10-25,B
ECT3304,MULTIMEDIA FOR EDUCATION,3,W,11:30,13:20,NCB 207,ASST.PROF.DR.UNCHAREE,21-10-25,A
ECT3403,INTRODUCTION TO SOUND TECHNOLOGY,3,F,13:30,15:20,NCB 208,ASSOC.PROF.SUPANIT; ASST.PROF.JINNIPA,25-10-25,B
ECT3404,RADIO AND TELEVISION BROADCASTING FOR,3,M,11:30,13:20,NCB 208,ASST.PROF.JINNIPA,,
ECT3405,USING AND MAINTENANCE OF EDUCATION MEDIA,3,W,9:30,11:20,NCB 207,,,
ECT3503,UTILIZATION OF LEARNING MEDIA,3,M,13:30,15:20,NCB 208,ASSOC.PROF.DR.SAYAMON,26-10-25,A
ECT3602,DISTANCE EDUCATION SYSTEM,3,TU,9:30,11:20,NCB 207,ASST.PROF.DR.UNCHAREE,28-10-25,B
ECT3702,MANAGEMENT EDUCATIONAL CENTER,3,M,9:30,11:20,NCB 208,ASSOC.PROF.DR.SAYAMON,27-10-25,A
ECT3805,EXHIBITION FOR EDUCATION,3,TU,13:30,15:20,NCB 209,ASST.PROF.DR.UNCHAREE,,
ECT3902,EDUCATIONAL MEDIA UNDER THE SUFFICIENTY,3,M,13:30,15:20,NCB 207,ASST.PROF.JINNIPA; ASST.PROF.DR.THANARAK,,
ECT4002,INTRODUCTION TO RESEARCH IN EDUCATION,3,TU,9:30,11:20,NCB 206,ASSOC.PROF.DR.SUPOT,,
ECT4410,FILM CRITICISM IN EDUCATION,3,F,11:30,13:20,NCB 207,ASST.PROF.JINNIPA,,
ECT4507,PRESENTATION TECHNICIAL IN EDUCATIONAL,3,TU,11:30,13:20,NCB 208,ASSOC.PROF.DR.YOTRAVEE,,
ECT4508,TRAINING TECHNIQUES,3,TU,11:30,13:20,NCB 206,ASSOC.PROF.DR.SUPOT,,
ECT4808,FIELD WORK IN EDUCATIONAL TECHNOLOGY AND,6,TH,13:30,15:20,NCB 208,ASSOC.PROF.DR.YOTRAVEE; ASSOC.PROF.SUPANIT,,
ECT4809,SEMINAR IN EDUCATIONAL TECHNOLOGY AND,3,TH,15:30,17:20,NCB 208,ASSOC.PROF.SUPANIT; ASST.PROF.DR.UNCHAREE,,
EDA2123,HUMAN RELATIONS IN SCHOOL ADMINISTRATION,3,M,9:30,11:20,NCB 502,ASST.PROF.DR.KANYAMON,,
EDA3113,PRINCIPLES OF EDUCATIONAL,3,M,7:30,9:20,NCB 502,ASSOC.PROF.DR.CHONMANEE,,
EDA3123,LEADERSHIP BEHAVIOR IN EDUCATION,3,M,7:30,9:20,NCB 506,ASST.PROF.DR.KHUKRIT,,
EDA3124,LEDERSHIP FOR NEW GENERATION TEACHERS,3,TH,9:30,11:20,NCB 501,,,
EDA3134,HUMAN RELATIONS IN ISTRATION,3,W,9:30,11:20,NCB 506,ASST.PROF.DR.PATUMPHORN,,
EDA3136,SPECIAL EDUCATION ADMINISTRATION,3,M,9:30,11:20,NCB 506,ASST.PROF.DR.KHUKRIT,,
EDA3137,ADMINISTRATION AND MANAGEMENT OF,3,W,7:30,9:20,NCB 502,ASST.PROF.DR.PATUMPHORN,,
EDA3138,BASIC EDUCATION ADMINISTRATION,3,F,13:30,15:20,NCB 506,ASST.PROF.DR.KHUKRIT,,
EDA3153,NEW PARADIGMS IN EDUCATION,3,M,11:30,13:20,NCB 506,ASST.PROF.DR.SUPAWADEE,,
EDA4113,THAI EDUCATIONAL ADMINISTRATION,3,TU,11:30,13:20,NCB 506,ASST.PROF.DR.PATUMPHORN,,
EDA4114,EDUCATIONAL PLANNING,3,TU,9:30,11:20,NCB 506,ASSOC.PROF.RATANA K.,,
EDA4115,LEGAL ASPECTS OF SCHOOL,3,TU,13:30,15:20,NCB 501,ASSOC.PROF.AMNUAY,,
EDA4123,SCHOOL PERSONNEL ADMINISTRATION,3,W,13:30,15:20,NCB 506,ASST.PROF.DR.KANYAMON,,
EDA4136,STUDENT PERSONNEL ADMINISTRATION,3,W,11:30,13:20,NCB 506,ASST.PROF.DR.SUPAWADEE,,
EDA4137,SCHOOL AND COMMUNITY RELATIONS,3,F,11:30,13:20,NCB 506,ASST.PROF.DR.KANYAMON,,
EDA4139,ACADEMIC ADMINISTRATION IN BASIC,3,W,7:30,9:20,NCB 506,ASST.PROF.DR.SUPAWADEE,,
EDA4144,SCHOOL FINANCE,3,TH,7:30,9:20,NCB 506,ASSOC.PROF.AMNUAY,,
EDA4153,NEW PARADIGM OF EDUCATIONAL,3,TH,7:30,9:20,NCB 502,,,
EDA4154,EDUCATIONAL INNOVATION AND,3,W,9:30,11:20,NCB 502,ASST.PROF.DR.KANYAMON,,
EDA4156,EDUCATIONAL RESOURCES MANAGEMENT,3,F,7:30,9:20,NCB 502,ASST.PROF.DR.KANYAMON; ASSOC.PROF.DR.CHONMANEE,,
EDA4157,ENVIRONMENTAL AND SECURITY,3,TH,9:30,11:20,NCB 506,ASST.PROF.DR.SUPAWADEE,,
EDA4158,ETHICS OF EDUCATIONAL ADMINISTRATION,3,TU,7:30,9:20,NCB 506,ASST.PROF.DR.SUPAWADEE; ASSOC.PROF.DR.CHONMANEE,,
EDA4159,QUALITY ASSURANCE IN EDUCATION,3,TH,13:30,15:20,NCB 501,ASST.PROF.DR.PATUMPHORN,,
EDF1001,GENERAL KNOWLEDGE IN EDUCATION,3,TU,9:30,11:20,SBB 304,ASSOC.PROF.DR.NARAT,,
EDF1002,PRINCIPLES AND EDUCATIONAL PHILOSOPHY,3,TU,11:30,13:20,SBB 301,ASST.PROF.DR.NISSORN,,
EDF1104,INTRODUCTION TO EDUCATION,3,W,13:30,15:20,SBB 304,ASST.PROF.DR.NISSORN,,
EDF2001,FOUNDATIONS OF EDUCATION,3,F,9:30,11:20,SBB 308,ASSOC.PROF.DR.NARAT; ASSOC.PROF.DR.THONGCHAI; ASSOC.PROF.DR.ROENGRON; ASST.PROF.PONGPHUN; ASST.PROF.DR.NISSORN; ASST.PROF.DR.BUSARA,19-10-25,B
EDF2002,SPECIAL EDUCATION FOR TEACHERS,3,TU,11:30,13:20,SBB 308,ASST.PROF.DR.ANCHLEEPORN; ASST.PROF.NAMPECH,15-10-25,B
EDF2103,TEACHER PROFESSIONAL,3,TH,11:30,13:20,SCB 501,,,
EDF2104,GENERAL KNOWLEDGE OF TEACHERS,3,M,13:30,15:20,SBB 305,ASST.PROF.PONGPHUN,,
EDF2105,ETHIC AND CODES OF CONDUCT FOR,3,M,11:30,13:20,SCB401,ASSOC.PROF.DR.ROENGRON,,
EDF2107,INTRODUCTION TO PHILOSOPHY OF,3,TU,13:30,15:20,SBB 308,ASST.PROF.PONGPHUN,,
EDF3103,EDUCATION IN THAILAND,3,M,9:30,11:20,SCB102,ASSOC.PROF.DR.THONGCHAI; ASST.PROF.PONGPHUN; ASST.PROF.DR.NISSORN,16-10-25,A
EDF3120,THAI WISDOM AND EDUCATION,3,F,13:30,15:20,SCB 501,ASSOC.PROF.DR.THONGCHAI; DR.THANOMKWAN,,
EDF3126,PEACE EDUCATION,3,TU,11:30,13:20,SCB 501,ASSOC.PROF.DR.THONGCHAI,,
EDF3127,EDUCATIONAL AND QUALITY ASSURANCE,3,TU,9:30,11:20,SCB406,ASSOC.PROF.DR.ROENGRON,,
EDF3130,INTRODUCTION TO SOCIOLOGY OF,3,TU,7:30,9:20,SCB404,ASSOC.PROF.DR.THONGCHAI; DR.THANOMKWAN,,
EDF4103,INDEPENDENT STUDIES IN EDUCATION,3,M,15:30,17:20,VPB 402,ASSOC.PROF.DR.ROENGRON,,
EDL2101,MULTIDISCIPLINE OF LIFELONG EDUCATION,3,M,9:30,11:20,TCB 605,ASST.PROF.DR.BUSARA,,
EDL2102,PHILOSOPHIES AND CONCEPST OF LIFELONG,3,W,13:30,15:20,SCB101,ASST.PROF.PONGPHUN,,
EDL2103,ETHIC AND LIFELONG LEARNING ADMINISTRATION,3,W,15:30,17:20,SBB 303,ASSOC.PROF.DR.THONGCHAI,,
EDL2104,LEARNING THEORIES IN EDUCATION AND,3,M,13:30,15:20,TCB 605,ASST.PROF.DR.BUSARA,,
EDL2105,PSYCHOLOGY AND LEARNING FOR LIFELONG,3,TH,9:30,11:20,SBB 304,ASSOC.PROF.DR.ROENGRON,,
EDL2106,LIFELONG EDUCATION FOR HUMAN RESOURCES,3,TH,13:30,15:20,SBB 305,ASSOC.PROF.DR.NARAT,,
EDL2107,LEARNING PRINCIPLES AND TEACHING,3,W,9:30,11:20,SBB 306,ASST.PROF.PONGPHUN,,
EDL2108,KNOWLEDGE MANAGEMENT FOR LIFELONG,3,M,13:30,15:20,SBB 304,ASSOC.PROF.DR.NARAT,,
EDL3109,THE KING S PHILOSOPHY AND LIFELONG,3,M,11:30,13:20,TCB 604,ASST.PROF.DR.BUSARA,,
EDL3110,TRENDS OF LIFELONG EDUCATION,3,TU,9:30,11:20,SBB 302,ASSOC.PROF.DR.THONGCHAI,,
EDL3111,LIFELONG EDUCATION PROJECT WRITING,3,W,11:30,13:20,TCB 605,ASST.PROF.DR.BUSARA,,
EDL3113,CURRICULUM DEVELOPMENT IN LIFELONG,3,TH,9:30,11:20,SCB404,ASST.PROF.DR.NISSORN,,
EDL3114,HUMAN RESOURCE STRATEGY AND LIFELONG,3,M,9:30,11:20,SBB 303,ASSOC.PROF.DR.NARAT,,
EDL3115,EVALUATION OF LIFELONG EDUCATION PROJECTS,3,TU,13:30,15:20,SBB 301,ASST.PROF.DR.NISSORN,,
EDL3116,EVALUAATION OF LIFELONG EDUCATION,3,TH,11:30,13:20,SBB 305,ASSOC.PROF.DR.NARAT,,
EDL3117,TEACHING IN LIFELONG EDUCATION MAJOR,4,TU,7:30,9:20,SCB402,ASST.PROF.DR.NISSORN,,
EDL3201,INNOVATIONFOR LIFELONG EDUCATION,3,W,11:30,13:20,SBB 309,ASST.PROF.DR.NISSORN,,
EDL3203,COMMUNITY LEARNING RESOURCES FOR,3,TU,9:30,11:20,SBB 301,ASST.PROF.PONGPHUN,,
EDL3206,LIFELONG EDUCATION IN THE WORLD SOCIETY,3,W,13:30,15:20,SBB 307,ASSOC.PROF.DR.THONGCHAI,,
EDL3207,THAI LOCAL WISDOM AND LIFELONG EDUCATION,3,W,9:30,11:20,SWB 705,ASSOC.PROF.DR.THONGCHAI,,
EDL3208,LIFELONG EDUCATION ADMINISTRATION,3,TU,13:30,15:20,SBB 306,ASSOC.PROF.DR.NARAT,,
EDL3210,COMMUNITY COLLEGE AND LIFELONG LEARNING,3,M,11:30,13:20,SWB 503,ASST.PROF.DR.NISSORN,,
EDL4101,LIFELONG EDUCATION RESEARCH,3,TH,13:30,15:20,SBB 308,ASSOC.PROF.DR.ROENGRON,,
EDL4310,HOME SCHOOL,3,F,11:30,13:20,SBB 305,ASST.PROF.DR.NISSORN,,
EDS2203,SPECIAL EDUCATION,3,M,7:30,9:20,SCB 501,,,
EDS2301,GENERAL KNOWLEDGE IN SPECIAL EDUCATION,3,TU,9:30,11:20,SCB 501,,,
EDS2302,PSYCHOLOGY OF PEOPLE WITH SPECIAL NEEDS,3,TU,13:30,15:20,TCB 603,,,
EDS2303,PROFESSIONAL SPECIAL EDUCATION TEACHER,3,M,9:30,11:20,SWB 604,DR.NATHEE,,
EDS2304,CLASSIFICATION AND DIAGNOSIS OF CHILDREN,3,M,13:30,15:20,SWB 701,,,
EDS2305,EARLY INTERVENTION,3,M,11:30,13:20,SCB101,ASST.PROF.DR.ANCHLEEPORN,,
EDS2306,PRINCIPLES OF INCLUSIVE EDUCATION,3,M,13:30,15:20,SBB 306,DR.NATHEE,,
EDS2307,ASSISTIVE TECHNOLOGY,3,TU,13:30,15:20,SBB 303,ASST.PROF.NAMPECH,,
EDS2308,EDUCATION MANAGEMENT FOR INTELLECTUAL,3,TU,15:30,17:20,SBB 302,ASST.PROF.NAMPECH,,
EDS2309,TECHNIQUES AND KNOWLEDGE MANAGEMENT,3,W,9:30,11:20,SCB406,ASST.PROF.NAMPECH,,
EDS3202,SUPPORT FOR SPECIAL NEEDS,3,W,9:30,11:20,SWB 605,DR.NATHEE,,
EDS3203,INTEGRATION AND MAINSTREANING,3,TU,15:30,17:20,SWB 503,,,
EDS3205,ART FOR SPECIAL CHILDREN,3,W,13:30,15:20,SBB 308,ASST.PROF.NAMPECH; DR.NATHEE,,
EDS3207,INDEPENDENT STUDY IN SPECIAL,3,W,9:30,11:20,NCB 504,ASST.PROF.DR.ANCHLEEPORN,,
EDS3208,LEARNING ARRANGEMENT FOR SPECIAL,3,F,13:30,15:20,SBB 302,ASST.PROF.NAMPECH,,
EDS3209,EDUCATION FOR CHILDREN WITH BEHAVIORAL,3,TH,11:30,13:20,SBB 301,,,
EDS3214,VOCATIONAL PREPARATION FOR SPECIAL,3,TU,13:30,15:20,SWB 505,,,
EDS3310,EDUCATION MANAGEMENT FOR CHILDREN WITH,3,TU,7:30,9:20,SBB 304,,,
EDS3311,BEHAVIOR MANAGEMENT OF CHILDREN WITH,3,F,11:30,13:20,SBB 308,ASST.PROF.DR.ANCHLEEPORN,,
EDS3312,EDUCATION MANAGEMENT FOR AUTISTIC,3,F,9:30,11:20,NCB 502,ASST.PROF.DR.ANCHLEEPORN,,
EDS3313,RECREATIONS FOR CHILDREN WITH SPECIAL,3,M,11:30,13:20,SBB 302,,,
EDS3314,TEACHING IN SPECIAL EDUCATION MAJOR,4,TH,13:30,15:20,SCB101,ASST.PROF.NAMPECH; DR.NATHEE; ASST.PROF.DR.ANCHLEEPORN,,
EDS3315,LANGUAGE DEVELOPMENT FOR CHILDREN WITH,3,TH,11:30,13:20,SBB 306,DR.NATHEE,,
EDS4205,EDUCATION FOR INTELLECTUAL DISABILITIES,3,M,15:30,17:20,SWB 501,,,
EDS4206,EDUCATION FOR AUTISTIC CHILDREN,3,F,13:30,15:20,TCB 603,,,
EDS4207,EDUCATION FOR CHILDREN WITH LEARNING,3,F,11:30,13:20,SCB407,,,
EDS4208,EDUCATION FOR GIFTED CHILDREN,3,TH,9:30,11:20,SCB 507,,,
EDS4316,RESEARCH IN SPECIAL EDUCATION,3,W,11:30,13:20,SBB 304,,,
EDS4317,LIFT SKILLS AND PREPARATION FOR VOCATIONS,3,M,9:30,11:20,SWB 505,,,
EDS4318,REHABILITATION FOR THE HANDICAPS,3,TH,9:30,11:20,TCB 604,ASST.PROF.NAMPECH,,
EDS4319,ENGLISH FOR SPECIAL EDUCATION TEACHERS,3,M,15:30,17:20,SWB 502,,,
EDS4421,BRAILLE USAGE,3,F,9:30,11:20,SBB 307,ASST.PROF.NAMPECH,,
EDS4422,MEDIA AND ASSISTIVE TECHNOLOGY FOR,3,M,13:30,15:20,SBB 309,ASST.PROF.NAMPECH,,
EDS4423,PARTICIPATION IN COMMUNITY AND SOCIETY FOR,3,M,9:30,11:20,SCB401,,,
EDS4424,GENERAL KNOWLEDGE THERAPIES FOR CHILDREN,3,W,7:30,9:20,SBB 309,ASST.PROF.DR.ANCHLEEPORN,,
EDS4425,ENVIRONMENTAL MODIFICATION FOR CHILDREN,3,M,11:30,13:20,SWB 502,,,
EDS4426,SPECIAL EDUCATION MANAGEMENT,3,F,13:30,15:20,SWB 605,,,
EDS4427,SOCIAL SKILLS FOR CHILDREN WITH SPECIAL,3,W,15:30,17:20,SBB 308,ASST.PROF.DR.ANCHLEEPORN; ASST.PROF.NAMPECH,,
EDU1202,INNOVATION AND DIGITAL TECHNOLOGY FOR,3,F,9:30,11:20,KLB 501,ASSOC.PROF.DR.YOTRAVEE; ASST.PROF.DR.UNCHAREE,17-10-25,B
EDU1401,VALUES AND ATTRIBUTES OF TEACHERS,3,F,15:30,17:20,SBB 201,ASSOC.PROF.DR.NARAT; ASSOC.PROF.DR.SUKARNPICHA; ASSOC.PROF.DR.THONGCHAI; ASSOC.PROF.DR.ROENGRON; ASST.PROF.PONGPHUN; ASST.PROF.NAMPECH; ASST.PROF.DR.NISSORN; ASST.PROF.DR.BUSARA; ASST.PROF.DR.ANCHLEEPORN; DR.NATHEE,19-10-25,A
EDU2301,TEACHING PRACTICUM 2,2,W,11:30,13:20,NCB 601,DR.KANNIKAR,26-10-25,B
EDU2505,MEASUREMENT EVALUTION AND RESEARCH IN,3,TU,9:30,11:20,KLB 401,DR.JUTHAMAS; DR.DARUNEE,22-10-25,A
EDU2604,SCIENCE OF CURRICULUM AND LEARNING,3,M,7:30,9:20,KLB 301,ASST.PROF.DR.KITTISAK; ASST.PROF.DR.KANRAWEE; ASST.PROF.DR.SURAWEE; ASST.PROF.DR.CHITRAPORN; ASST.PROF.DR.NANTHON,27-10-25,A
EDU2606,COMMUNICATIVE THAI FOR TEACHERS,2,TU,11:30,13:20,VPB 502,DR.KORPONG,20-10-25,A
EDU3308,QUALITY ASSURANCE IN EDUCATION FOR,2,TU,9:30,11:20,VKB 501,ASST.PROF.DR.KANYAMON; ASST.PROF.DR.PATUMPHORN; ASST.PROF.DR.SUPAWADEE; ASST.PROF.DR.KHUKRIT; ASSOC.PROF.RATANA K.; ASSOC.PROF.AMNUAY; ASSOC.PROF.DR.CHONMANEE,28-10-25,B
EDU3607,COMMUNICATIVE ENGLISH FOR TEACHERS,2,F,9:30,11:20,SCB401,,24-10-25,B
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4001,TEACHING PRACTICUM 1,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,KLB 501,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 303,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 304,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 305,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 306,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 307,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 308,,,
EDU4002,TEACHING PRACTICUM SEMINAR,1,M,15:30,17:20,SBB 309,,,
EDU4003,TEACHING PRACTICUM 2,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4003,TEACHING PRACTICUM 2,6,F,8:30,16:30,SECONDARY STAFF,,,
EDU4003,TEACHING PRACTICUM 2,6,F,8:30,16:30,SECONDARY STAFF,,,
